COURSE CODE,TITLE,LOCAL CREDIT,ECTS CREDIT,REMAINING / TOTAL QUOTA,CAMPUS,CLASSROOM(S),INSTRUCTOR NAME,INSTRUCTOR SURNAME,ASSISTANT,TIME SLOT,FACULTY NAME,COURSE HOUR(S),LIVE SECTION	
PREP1122.3,Reading &amp	 Writing 1.2 (10),10,12,10 / 30,Åžile,"-, -, -, -, -, -, -, -, -",SEYÄ°D Ã–MER,DELÄ°CE,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1122.4,Reading &amp	 Writing 1.2 (10),10,12,10 / 30,Åžile,"-, -, -, -, -, -, -, -, -",NURÄ°,ATEÅž,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1122.5,Reading &amp	 Writing 1.2 (10),10,12,13 / 30,Åžile,"-, -, -, -, -, -, -, -, -",MEHMET SERDAR,VURAL,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1122.6,Reading &amp	 Writing 1.2 (10),10,12,12 / 30,Åžile,"-, -, -, -, -, -, -, -, -",AYÅžE BUSE,Ã–ZTÃœRK,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1122.7,Reading &amp	 Writing 1.2 (10),10,12,30 / 30,Åžile,"-, -, -, -, -, -, -, -, -",STAFF,,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1132.1,Listening &amp	 Speaking 1.2 (6),6,8,11 / 30,Åžile,"-, -, -, -, -",HALÄ°L,AKTAN,STAFF,"Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1132.2,Listening &amp	 Speaking 1.2 (6),6,8,11 / 30,Åžile,"-, -, -, -, -",EBRU,Ã‡Ä°Ã‡EK Ã‡IRPICI,STAFF,"Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1132.3,Listening &amp	 Speaking 1.2 (6),6,8,10 / 30,Åžile,"-, -, -, -, -",SEYÄ°D Ã–MER,DELÄ°CE,STAFF,"Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1132.4,Listening &amp	 Speaking 1.2 (6),6,8,10 / 30,Åžile,"-, -, -, -, -",AYÅžE BUSE,Ã–ZTÃœRK,STAFF,"Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1132.5,Listening &amp	 Speaking 1.2 (6),6,8,13 / 30,Åžile,"-, -, -, -, -",NURÄ°,ATEÅž,STAFF,"Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1132.6,Listening &amp	 Speaking 1.2 (6),6,8,12 / 30,Åžile,"-, -, -, -, -",MEHMET SERDAR,VURAL,STAFF,"Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1132.7,Listening &amp	 Speaking 1.2 (6),6,8,30 / 30,Åžile,"-, -, -, -, -",STAFF,,STAFF,"Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1212.1,Core 2.2 (6),6,9,15 / 30,Åžile,"-, -, -, -, -, -, -, -, -, -",DOUGLAS WILLIAM,LANKIN,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20, Cuma 08:30 - 09:20, Cuma 09:30 - 10:20",School of Foreign Languages,10,NO	
PREP1212.2,Core 2.2 (6),6,9,12 / 30,Åžile,"-, -, -, -, -, -, -, -, -, -",AYDIN,PESEN,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20, Cuma 08:30 - 09:20, Cuma 09:30 - 10:20",School of Foreign Languages,10,NO	
PREP1212.3,Core 2.2 (6),6,9,14 / 30,Åžile,"-, -, -, -, -, -, -, -, -, -",GILLIAN,HAMÄ°LTON,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20, Cuma 08:30 - 09:20, Cuma 09:30 - 10:20",School of Foreign Languages,10,NO	
PREP1212.4,Core 2.2 (6),6,9,13 / 30,Åžile,"-, -, -, -, -, -, -, -, -, -",SELÃ‡UK,AKBULUT,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20, Cuma 08:30 - 09:20, Cuma 09:30 - 10:20",School of Foreign Languages,10,NO	
PREP1212.5,Core 2.2 (6),6,9,12 / 30,Åžile,"-, -, -, -, -, -, -, -, -, -",YAVUZ,YENER,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20, Cuma 08:30 - 09:20, Cuma 09:30 - 10:20",School of Foreign Languages,10,NO	
PREP1212.6,Core 2.2 (6),6,9,14 / 30,Åžile,"-, -, -, -, -, -, -, -, -, -",ELÃ‡Ä°N,SARI,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20, Cuma 08:30 - 09:20, Cuma 09:30 - 10:20",School of Foreign Languages,10,NO	
PREP1212.7,Core 2.2 (6),6,9,11 / 30,Åžile,"-, -, -, -, -, -, -, -, -, -",ZEYNEP SEÃ‡Ä°L,SARIOÄžLU,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20, Cuma 08:30 - 09:20, Cuma 09:30 - 10:20",School of Foreign Languages,10,NO	
PREP1212.8,Core 2.2 (6),6,9,10 / 30,Åžile,"-, -, -, -, -, -, -, -, -, -",ASLI,SARAÃ‡OÄžLU,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20, Cuma 08:30 - 09:20, Cuma 09:30 - 10:20",School of Foreign Languages,10,NO	
PREP1212.9,Core 2.2 (6),6,9,17 / 30,Åžile,"-, -, -, -, -, -, -, -, -, -",TOMRÄ°S,BORAY,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20, Cuma 08:30 - 09:20, Cuma 09:30 - 10:20",School of Foreign Languages,10,NO	
PREP1222.1,Reading &amp	 Writing 2.2 (8),8,12,15 / 30,Åžile,"-, -, -, -, -, -, -, -, -",YAVUZ,YENER,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1222.2,Reading &amp	 Writing 2.2 (8),8,12,12 / 30,Åžile,"-, -, -, -, -, -, -, -, -",SEÃ‡Ä°L,ERSAN,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1222.3,Reading &amp	 Writing 2.2 (8),8,12,14 / 30,Åžile,"-, -, -, -, -, -, -, -, -",SELÃ‡UK,AKBULUT,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1222.4,Reading &amp	 Writing 2.2 (8),8,12,13 / 30,Åžile,"-, -, -, -, -, -, -, -, -",GILLIAN,HAMÄ°LTON,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1222.5,Reading &amp	 Writing 2.2 (8),8,12,12 / 30,Åžile,"-, -, -, -, -, -, -, -, -",DOUGLAS WILLIAM,LANKIN,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1222.6,Reading &amp	 Writing 2.2 (8),8,12,14 / 30,Åžile,"-, -, -, -, -, -, -, -, -",TOMRÄ°S,BORAY,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1222.7,Reading &amp	 Writing 2.2 (8),8,12,11 / 30,Åžile,"-, -, -, -, -, -, -, -, -",ASLI,SARAÃ‡OÄžLU,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1222.8,Reading &amp	 Writing 2.2 (8),8,12,10 / 30,Åžile,"-, -, -, -, -, -, -, -, -",ZEYNEP SEÃ‡Ä°L,SARIOÄžLU,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1222.9,Reading &amp	 Writing 2.2 (8),8,12,17 / 30,Åžile,"-, -, -, -, -, -, -, -, -",BURÃ‡Ä°N,ATEÅž,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",School of Foreign Languages,9,NO
PREP1232.1,Listening &amp	 Speaking 2.2 (6),6,9,15 / 30,Åžile,"-, -, -, -, -",DOUGLAS WILLIAM,LANKIN,STAFF,"Pazartesi 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1232.2,Listening &amp	 Speaking 2.2 (6),6,9,12 / 30,Åžile,"-, -, -, -, -",SEÃ‡Ä°L,ERSAN,STAFF,"Pazartesi 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1232.3,Listening &amp	 Speaking 2.2 (6),6,9,14 / 30,Åžile,"-, -, -, -, -",GILLIAN,HAMÄ°LTON,STAFF,"Pazartesi 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1232.4,Listening &amp	 Speaking 2.2 (6),6,9,13 / 30,Åžile,"-, -, -, -, -",SELÃ‡UK,AKBULUT,STAFF,"Pazartesi 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1232.5,Listening &amp	 Speaking 2.2 (6),6,9,12 / 30,Åžile,"-, -, -, -, -",YAVUZ,YENER,STAFF,"Pazartesi 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1232.6,Listening &amp	 Speaking 2.2 (6),6,9,14 / 30,Åžile,"-, -, -, -, -",ELÃ‡Ä°N,SARI,STAFF,"Pazartesi 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1232.7,Listening &amp	 Speaking 2.2 (6),6,9,11 / 30,Åžile,"-, -, -, -, -",ZEYNEP SEÃ‡Ä°L,SARIOÄžLU,STAFF,"Pazartesi 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1232.8,Listening &amp	 Speaking 2.2 (6),6,9,10 / 30,Åžile,"-, -, -, -, -",ASLI,SARAÃ‡OÄžLU,STAFF,"Pazartesi 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1232.9,Listening &amp	 Speaking 2.2 (6),6,9,17 / 30,Åžile,"-, -, -, -, -",TOMRÄ°S,BORAY,STAFF,"Pazartesi 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20",School of Foreign Languages,5,NO
PREP1322.1,Reading &amp	 Writing 3.2 (12),12,20,38 / 50,Åžile,"-, -, -, -, -, -, -, -, -, -, -",ADAM,WILLIAMSON,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20",School of Foreign Languages,10,NO
PREP1322.2,Reading &amp	 Writing 3.2 (12),12,20,37 / 50,Åžile,"-, -, -, -, -, -, -, -, -, -, -",UÄžUR,ÅžATIR,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20",School of Foreign Languages,10,NO
PREP1322.3,Reading &amp	 Writing 3.2 (12),12,20,38 / 50,Åžile,"-, -, -, -, -, -, -, -, -, -, -",FÄ°KRET,ERDENÄ°Z,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20",School of Foreign Languages,10,NO
PREP1322.4,Reading &amp	 Writing 3.2 (12),12,20,37 / 50,Åžile,"-, -, -, -, -, -, -, -, -, -, -",SEVÄ°M GÃ–KÃ‡E,AKINTÃœRK ERKAYA,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20",School of Foreign Languages,10,NO
PREP1322.5,Reading &amp	 Writing 3.2 (12),12,20,38 / 50,Åžile,"-, -, -, -, -, -, -, -, -, -, -",HULUSÄ°,DENKER,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20",School of Foreign Languages,10,NO
PREP1332.1,Listening &amp	 Speaking 3.2 (6),6,10,38 / 50,Åžile,"-, -, -, -, -, -, -, -",UÄžUR,ÅžATIR,STAFF,"Pazartesi 12:30 - 13:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20",School of Foreign Languages,8,NO
PREP1332.2,Listening &amp	 Speaking 3.2 (6),6,10,37 / 50,Åžile,"-, -, -, -, -, -, -, -",ADAM,WILLIAMSON,STAFF,"Pazartesi 12:30 - 13:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20",School of Foreign Languages,8,NO
PREP1332.3,Listening &amp	 Speaking 3.2 (6),6,10,38 / 50,Åžile,"-, -, -, -, -, -, -, -",SEVÄ°M GÃ–KÃ‡E,AKINTÃœRK ERKAYA,STAFF,"Pazartesi 12:30 - 13:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20",School of Foreign Languages,8,NO
PREP1332.4,Listening &amp	 Speaking 3.2 (6),6,10,37 / 50,Åžile,"-, -, -, -, -, -, -, -",HULUSÄ°,DENKER,STAFF,"Pazartesi 12:30 - 13:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20",School of Foreign Languages,8,NO
PREP1332.5,Listening &amp	 Speaking 3.2 (6),6,10,38 / 50,Åžile,"-, -, -, -, -, -, -, -",FÄ°KRET,ERDENÄ°Z,STAFF,"Pazartesi 12:30 - 13:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20",School of Foreign Languages,8,NO
PSKO1102.1,Introduction to Psychology II (3),3,6,15 / 80,Åžile,"DMF-411, DMF-411, DMF-411",ELÄ°F,YILDIRIM,STAFF,"Cuma 14:30 - 15:20, Cuma 15:30 - 16:20, Cuma 16:30 - 17:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO1105.1,History of Modern Psychology  (3),3,6,29 / 80,Åžile,"ONLINE, ONLINE, ONLINE",SELMA,Ã–ZDEMÄ°R,STAFF,"Cuma 13:30 - 14:20, Cuma 14:30 - 15:20, Cuma 15:30 - 16:20","Faculty of Economics, Administrative and Social Sciences",3,YES	
PSKO2202.1,Research Methods II (3),3,6,0 / 35,Åžile,"DMF-213, DMF-213, DMF-213",BERNA,AKÃ‡Ä°NAR YAYLA,STAFF,"SalÄ± 15:30 - 16:20, SalÄ± 16:30 - 17:20, Ã‡arÅŸamba 16:30 - 17:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO2202.2,Research Methods II (3),3,6,14 / 30,Åžile,"DMF-312, DMF-312, DMF-312",BERNA,AKÃ‡Ä°NAR YAYLA,STAFF,"SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, Ã‡arÅŸamba 15:30 - 16:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO2303.1,Developmental Psychology (3),3,6,2 / 80,Åžile,"DMF-114, DMF-114, DMF-114",Ä°PEK,ÃœLKÃœMEN,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO2503.1,Cognitive Processes (3),3,6,9 / 80,Åžile,"DMF-411, DMF-411, DMF-411",ELÄ°F,YILDIRIM,STAFF,"Cuma 11:30 - 12:20, Cuma 12:30 - 13:20, Cuma 13:30 - 14:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO2601.1,Psychopathology (3),3,6,20 / 80,Åžile,"DMF-115, DMF-115, DMF-115",HELÄ°N,YILMAZ KAFALI,STAFF,"Pazartesi 15:30 - 16:20, Pazartesi 16:30 - 17:20, Pazartesi 17:30 - 18:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO3108.1,Ethics in Psychology (1),1,1,69 / 80,Åžile,DMF-214,BURAK BARAN,YAVUZ,STAFF,Pazartesi 14:30 - 15:20,"Faculty of Economics, Administrative and Social Sciences",1,NO	
PSKO3109.1,Ethics in Psychology (1),1,3,43 / 80,Åžile,DMF-214,BURAK BARAN,YAVUZ,STAFF,Pazartesi 14:30 - 15:20,"Faculty of Economics, Administrative and Social Sciences",1,NO	
PSKO3205.2,Experimental Psychology (3),3,6,33 / 50,Åžile,"LMF-117, LMF-117, LMF-117",ELÄ°F,YILDIRIM,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO3206.1,Observation and Interview Techniques (3),3,6,9 / 80,Åžile,"DMF-214, DMF-214, DMF-214",BURAK BARAN,YAVUZ,STAFF,"Pazartesi 15:30 - 16:20, Pazartesi 16:30 - 17:20, Pazartesi 17:30 - 18:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO3403.1,Introduction to Industrial Psychology (3),3,6,65 / 80,Åžile,"D/K-312, D/K-312, D/K-312",HÃœLYA,Ä°LHAN,STAFF,"Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO3404.1,Social Psychology (3),3,6,18 / 80,Åžile,"ONLINE, ONLINE, ONLINE",FATMA GÃœLDEN,GÃœVENÃ‡,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,YES	
PSKO3604.1,Health Psychology (3),3,6,59 / 80,Åžile,"DMF-212, DMF-212, DMF-212",STAFF  62,,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO4304.1,Selected Topics in Developmental Psychology (3),3,5,0 / 40,Åžile,"ONLINE, ONLINE, ONLINE",BENGÃœ SARE SEVDA PELÄ°N,KILIÃ‡ Ã–ZER,STAFF,"Pazartesi 12:30 - 13:20, Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20","Faculty of Economics, Administrative and Social Sciences",3,YES	
PSKO4404.1,Selected Topics in Social Psychology (3),3,5,28 / 40,Åžile,"ONLINE, ONLINE, ONLINE",MERVE,KARAHAN,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,YES	
PSKO4410.1,Psychology and Law (3),3,5,2 / 40,Åžile,"D/K-405, D/K-405, D/K-405",OKTAY,Ã‡AVUÅž,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO4414.1,Selected Topics in Industrial Psychology (3),3,5,33 / 40,Åžile,"D/K-407, D/K-407, D/K-407",Ä°HSAN,YELKENCÄ°OÄžLU,STAFF,"Ã‡arÅŸamba 15:30 - 16:20, Ã‡arÅŸamba 16:30 - 17:20, Ã‡arÅŸamba 17:30 - 18:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO4511.1,Evolutionary Psychology (3),3,5,12 / 40,Åžile,"D/K-201, D/K-201, D/K-201",ELÄ°F,YILDIRIM,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO4605.1,Selected Topics in Clinical Psychology (3),3,5,-1 / 30,Online,"ONLINE, ONLINE, ONLINE",BENGÃœ SARE SEVDA PELÄ°N,KILIÃ‡ Ã–ZER,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,YES	
PSKO4701.1,Introduction to Psychological Assessment in Child and Adolescents (3),3,5,0 / 0,Åžile,,STAFF  63,,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO4704.1,Introduction to Mindfulness Based Approaches (3),3,5,19 / 40,Åžile,"D/K-407, D/K-407, D/K-407",Ä°HSAN,YELKENCÄ°OÄžLU,STAFF,"Ã‡arÅŸamba 12:30 - 13:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO4705.1,Basics of Psychoanalytic Theory (3),3,5,-1 / 30,Åžile,"DMF-302, DMF-302, DMF-302",BUKET,ÃœNVER,STAFF,"SalÄ± 12:30 - 13:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO4807.1,Sport and Exercise PsychologY (3),3,5,29 / 40,Åžile,"D/K-303, D/K-303, D/K-303",ARDA,TOPALOÄžLU,STAFF,"Cuma 09:30 - 10:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
PSKO4901.4,Project (3),3,5,5 / 6,Åžile,"D/K-307, D/K-307, D/K-307",EMEL,ERDOÄžDU,STAFF,"Cuma 16:30 - 17:20, Cuma 17:30 - 18:20, Cuma 08:30 - 09:20","Faculty of Economics, Administrative and Social Sciences",3,NO	
